Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,3.5843," $15,369.73 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,3.7035," $15,531.90 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,3.8130," $17,417.03 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,3.9178," $18,687.37 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,4.0210," $19,484.42 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,4.1191," $20,992.16 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,4.2143," $22,143.32 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,4.3136," $21,721.82 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,4.4083," $23,264.93 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,4.4999," $24,571.52 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,4.5904," $25,349.70 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,4.6789," $26,428.55 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,4.7657," $27,462.33 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,4.8533," $27,690.54 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,4.9362," $29,777.24 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,5.0212," $29,533.11 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,5.1040," $30,830.98 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,5.1880," $30,891.88 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,5.2771," $29,614.22 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,5.3669," $29,888.41 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,5.4514," $32,227.26 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,5.5320," $34,325.95 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,5.6109," $35,569.68 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,5.6883," $36,747.87 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,5.7631," $38,545.94 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,5.8361," $39,920.42 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,5.9092," $40,472.31 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,5.9822," $40,951.09 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,5.9822," $41,516.47 "
