Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/01/2020,"3,225.52", $500.00 , $326.50 ,0.1012,0.1012, $326.50 
01/02/2020,"2,954.22", $500.00 , $351.50 ,0.1190,0.2202, $650.54 
01/03/2020,"2,584.59", $500.00 , $351.50 ,0.1360,0.3562, $920.64 
01/04/2020,"2,912.43", $500.00 , $351.50 ,0.1207,0.4769," $1,388.92 "
01/05/2020,"3,044.31", $500.00 , $351.50 ,0.1155,0.5924," $1,803.31 "
01/06/2020,"3,100.29", $500.00 , $351.50 ,0.1134,0.7057," $2,187.97 "
01/07/2020,"3,271.12", $500.00 , $351.50 ,0.1075,0.8132," $2,660.03 "
01/08/2020,"3,500.31", $500.00 , $351.50 ,0.1004,0.9136," $3,197.91 "
01/09/2020,"3,363.00", $500.00 , $351.50 ,0.1045,1.0181," $3,423.96 "
01/10/2020,"3,269.96", $500.00 , $351.50 ,0.1075,1.1256," $3,680.73 "
01/11/2020,"3,621.63", $500.00 , $351.50 ,0.0971,1.2227," $4,428.08 "
01/12/2020,"3,756.07", $500.00 , $351.50 ,0.0936,1.3163," $4,943.96 "
01/01/2021,"3,714.24", $500.00 , $462.85 ,0.1246,1.4409," $5,351.75 "
01/02/2021,"3,811.15", $500.00 , $462.85 ,0.1214,1.5623," $5,954.23 "
01/03/2021,"3,972.89", $500.00 , $462.85 ,0.1165,1.6788," $6,669.77 "
01/04/2021,"4,181.17", $500.00 , $462.85 ,0.1107,1.7895," $7,482.29 "
01/05/2021,"4,204.11", $500.00 , $462.85 ,0.1101,1.8996," $7,986.19 "
01/06/2021,"4,297.50", $500.00 , $462.85 ,0.1077,2.0073," $8,626.45 "
01/07/2021,"4,395.26", $500.00 , $462.85 ,0.1053,2.1126," $9,285.53 "
01/08/2021,"4,522.68", $500.00 , $462.85 ,0.1023,2.2150," $10,017.57 "
01/09/2021,"4,307.54", $500.00 , $462.85 ,0.1075,2.3224," $10,003.89 "
01/10/2021,"4,605.38", $500.00 , $462.85 ,0.1005,2.4229," $11,158.45 "
01/11/2021,"4,567.00", $500.00 , $462.85 ,0.1013,2.5243," $11,528.31 "
01/12/2021,"4,766.18", $500.00 , $462.85 ,0.0971,2.6214," $12,493.94 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,2.7321," $12,336.95 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,2.8464," $12,450.06 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,2.9568," $13,395.43 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,3.0778," $12,717.22 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,3.1988," $13,217.89 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,3.3309," $12,608.65 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,3.4519," $14,257.50 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,3.5784," $14,152.41 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,3.7178," $13,330.64 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,3.8469," $14,895.27 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,3.9695," $16,195.93 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,4.0997," $15,740.83 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,4.2224," $17,212.87 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,4.3483," $17,263.40 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,4.4700," $18,368.51 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,4.5899," $19,137.47 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,4.7095," $19,684.98 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,4.8219," $21,459.14 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,4.9308," $22,627.35 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,5.0417," $22,726.48 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,5.1583," $22,119.26 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,5.2776," $22,133.08 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,5.3870," $24,606.89 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,5.4919," $26,195.24 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,5.5950," $27,111.63 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,5.6932," $29,013.86 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,5.7883," $30,413.83 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,5.8876," $29,648.16 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,5.9823," $31,571.90 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,6.0739," $33,166.49 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,6.1645," $34,041.98 "
