Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/12/2013,"1,848.40", $500.00 , $500.00 ,0.2705,28.5248," $52,725.27 "
01/01/2014,"1,782.60", $500.00 , $500.00 ,0.2805,28.8053," $51,348.34 "
01/02/2014,"1,859.45", $500.00 , $500.00 ,0.2689,29.0742," $54,062.03 "
01/03/2014,"1,872.34", $500.00 , $500.00 ,0.2670,29.3412," $54,936.80 "
01/04/2014,"1,883.95", $500.00 , $500.00 ,0.2654,29.6066," $55,777.45 "
01/05/2014,"1,923.57", $500.00 , $500.00 ,0.2599,29.8666," $57,450.46 "
01/06/2014,"1,960.23", $500.00 , $500.00 ,0.2551,30.1217," $59,045.37 "
01/07/2014,"1,930.67", $500.00 , $500.00 ,0.2590,30.3806," $58,654.98 "
01/08/2014,"2,003.37", $500.00 , $500.00 ,0.2496,30.6302," $61,363.65 "
01/09/2014,"1,972.29", $500.00 , $500.00 ,0.2535,30.8837," $60,911.66 "
01/10/2014,"2,018.05", $500.00 , $500.00 ,0.2478,31.1315," $62,824.90 "
01/11/2014,"2,067.56", $500.00 , $500.00 ,0.2418,31.3733," $64,866.22 "
01/12/2014,"2,058.90", $500.00 , $500.00 ,0.2428,31.6162," $65,094.53 "
01/01/2015,"1,994.99", $500.00 , $500.00 ,0.2506,31.8668," $63,573.94 "
01/02/2015,"2,104.50", $500.00 , $500.00 ,0.2376,32.1044," $67,563.67 "
01/03/2015,"2,067.89", $500.00 , $500.00 ,0.2418,32.3462," $66,888.33 "
01/04/2015,"2,085.51", $500.00 , $500.00 ,0.2397,32.5859," $67,958.27 "
01/05/2015,"2,107.39", $500.00 , $500.00 ,0.2373,32.8232," $69,171.25 "
01/06/2015,"2,063.11", $500.00 , $500.00 ,0.2424,33.0655," $68,217.84 "
01/07/2015,"2,103.84", $500.00 , $500.00 ,0.2377,33.3032," $70,064.60 "
01/08/2015,"1,972.18", $500.00 , $500.00 ,0.2535,33.5567," $66,179.90 "
01/09/2015,"1,920.03", $500.00 , $500.00 ,0.2604,33.8171," $64,929.92 "
01/10/2015,"2,079.36", $500.00 , $500.00 ,0.2405,34.0576," $70,818.00 "
01/11/2015,"2,080.41", $500.00 , $500.00 ,0.2403,34.2979," $71,353.76 "
01/12/2015,"2,043.94", $500.00 , $500.00 ,0.2446,34.5426," $70,602.91 "
01/01/2016,"1,940.24", $500.00 , $500.00 ,0.2577,34.8003," $67,520.85 "
01/02/2016,"1,932.23", $500.00 , $500.00 ,0.2588,35.0590," $67,742.10 "
01/03/2016,"2,059.74", $500.00 , $500.00 ,0.2427,35.3018," $72,712.48 "
01/04/2016,"2,065.30", $500.00 , $500.00 ,0.2421,35.5439," $73,408.76 "
01/05/2016,"2,096.96", $500.00 , $500.00 ,0.2384,35.7823," $75,034.07 "
01/06/2016,"2,098.86", $500.00 , $500.00 ,0.2382,36.0205," $75,602.06 "
01/07/2016,"2,173.60", $500.00 , $500.00 ,0.2300,36.2506," $78,794.24 "
01/08/2016,"2,170.95", $500.00 , $500.00 ,0.2303,36.4809," $79,198.17 "
01/09/2016,"2,168.27", $500.00 , $500.00 ,0.2306,36.7115," $79,600.40 "
01/10/2016,"2,126.15", $500.00 , $500.00 ,0.2352,36.9466," $78,554.12 "
01/11/2016,"2,198.81", $500.00 , $500.00 ,0.2274,37.1740," $81,738.66 "
01/12/2016,"2,238.83", $500.00 , $500.00 ,0.2233,37.3974," $83,726.36 "
01/01/2017,"2,278.87", $500.00 , $500.00 ,0.2194,37.6168," $85,723.76 "
01/02/2017,"2,363.64", $500.00 , $500.00 ,0.2115,37.8283," $89,412.53 "
01/03/2017,"2,362.72", $500.00 , $500.00 ,0.2116,38.0399," $89,877.73 "
01/04/2017,"2,384.20", $500.00 , $500.00 ,0.2097,38.2497," $91,194.83 "
01/05/2017,"2,411.80", $500.00 , $500.00 ,0.2073,38.4570," $92,750.52 "
01/06/2017,"2,423.41", $500.00 , $500.00 ,0.2063,38.6633," $93,697.00 "
01/07/2017,"2,470.30", $500.00 , $500.00 ,0.2024,38.8657," $96,009.92 "
01/08/2017,"2,471.65", $500.00 , $500.00 ,0.2023,39.0680," $96,562.39 "
01/09/2017,"2,519.36", $500.00 , $500.00 ,0.1985,39.2665," $98,926.33 "
01/10/2017,"2,575.26", $500.00 , $500.00 ,0.1942,39.4606," $101,621.32 "
01/11/2017,"2,647.58", $500.00 , $500.00 ,0.1889,39.6495," $104,975.11 "
01/12/2017,"2,673.61", $500.00 , $500.00 ,0.1870,39.8365," $106,507.19 "
01/01/2018,"2,823.81", $500.00 , $500.00 ,0.1771,40.0135," $112,990.62 "
01/02/2018,"2,713.83", $500.00 , $500.00 ,0.1842,40.1978," $109,089.94 "
01/03/2018,"2,640.87", $500.00 , $500.00 ,0.1893,40.3871," $106,657.11 "
01/04/2018,"2,648.05", $500.00 , $500.00 ,0.1888,40.5759," $107,447.09 "
01/05/2018,"2,705.27", $500.00 , $500.00 ,0.1848,40.7608," $110,268.84 "
01/06/2018,"2,718.37", $500.00 , $500.00 ,0.1839,40.9447," $111,302.81 "
01/07/2018,"2,816.29", $500.00 , $500.00 ,0.1775,41.1222," $115,812.11 "
01/08/2018,"2,901.52", $500.00 , $500.00 ,0.1723,41.2945," $119,816.96 "
01/09/2018,"2,913.98", $500.00 , $500.00 ,0.1716,41.4661," $120,831.49 "
01/10/2018,"2,711.74", $500.00 , $500.00 ,0.1844,41.6505," $112,945.38 "
01/11/2018,"2,760.17", $500.00 , $500.00 ,0.1811,41.8317," $115,462.51 "
01/12/2018,"2,506.85", $500.00 , $500.00 ,0.1995,42.0311," $105,365.71 "
01/01/2019,"2,704.10", $500.00 , $500.00 ,0.1849,42.2160," $114,156.35 "
01/02/2019,"2,784.49", $500.00 , $500.00 ,0.1796,42.3956," $118,050.10 "
01/03/2019,"2,834.40", $500.00 , $500.00 ,0.1764,42.5720," $120,666.06 "
01/04/2019,"2,945.83", $500.00 , $500.00 ,0.1697,42.7417," $125,909.86 "
01/05/2019,"2,752.06", $500.00 , $500.00 ,0.1817,42.9234," $118,127.79 "
01/06/2019,"2,941.76", $500.00 , $500.00 ,0.1700,43.0934," $126,770.36 "
01/07/2019,"2,980.38", $500.00 , $500.00 ,0.1678,43.2611," $128,934.63 "
01/08/2019,"2,926.46", $500.00 , $500.00 ,0.1709,43.4320," $127,101.99 "
01/09/2019,"2,976.74", $500.00 , $500.00 ,0.1680,43.6000," $129,785.75 "
01/10/2019,"3,037.56", $500.00 , $500.00 ,0.1646,43.7646," $132,937.50 "
01/11/2019,"3,140.98", $500.00 , $500.00 ,0.1592,43.9238," $137,963.63 "
01/12/2019,"3,230.78", $500.00 , $500.00 ,0.1548,44.0785," $142,407.99 "
01/01/2020,"3,225.52", $500.00 , $500.00 ,0.1550,44.2335," $142,676.13 "
01/02/2020,"2,954.22", $500.00 , $500.00 ,0.1692,44.4028," $131,175.58 "
01/03/2020,"2,584.59", $500.00 , $500.00 ,0.1935,44.5962," $115,262.98 "
01/04/2020,"2,912.43", $500.00 , $500.00 ,0.1717,44.7679," $130,383.41 "
01/05/2020,"3,044.31", $500.00 , $500.00 ,0.1642,44.9322," $136,787.40 "
01/06/2020,"3,100.29", $500.00 , $500.00 ,0.1613,45.0934," $139,802.70 "
01/07/2020,"3,271.12", $500.00 , $500.00 ,0.1529,45.2463," $148,006.01 "
01/08/2020,"3,500.31", $500.00 , $500.00 ,0.1428,45.3891," $158,876.00 "
01/09/2020,"3,363.00", $500.00 , $500.00 ,0.1487,45.5378," $153,143.62 "
01/10/2020,"3,269.96", $500.00 , $500.00 ,0.1529,45.6907," $149,406.79 "
01/11/2020,"3,621.63", $500.00 , $500.00 ,0.1381,45.8288," $165,974.84 "
01/12/2020,"3,756.07", $500.00 , $500.00 ,0.1331,45.9619," $172,636.06 "
01/01/2021,"3,714.24", $500.00 , $351.25 ,0.0946,46.0565," $171,064.72 "
01/02/2021,"3,811.15", $500.00 , $469.05 ,0.1231,46.1795," $175,997.10 "
01/03/2021,"3,972.89", $500.00 , $500.00 ,0.1259,46.3054," $183,966.18 "
01/04/2021,"4,181.17", $500.00 , $500.00 ,0.1196,46.4250," $194,110.66 "
01/05/2021,"4,204.11", $500.00 , $500.00 ,0.1189,46.5439," $195,675.65 "
01/06/2021,"4,297.50", $500.00 , $500.00 ,0.1163,46.6602," $200,522.39 "
01/07/2021,"4,395.26", $500.00 , $500.00 ,0.1138,46.7740," $205,583.89 "
01/08/2021,"4,522.68", $500.00 , $500.00 ,0.1106,46.8846," $212,043.84 "
01/09/2021,"4,307.54", $500.00 , $500.00 ,0.1161,47.0006," $202,457.09 "
01/10/2021,"4,605.38", $500.00 , $500.00 ,0.1086,47.1092," $216,955.76 "
01/11/2021,"4,567.00", $500.00 , $500.00 ,0.1095,47.2187," $215,647.71 "
01/12/2021,"4,766.18", $500.00 , $500.00 ,0.1049,47.3236," $225,552.73 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,47.4343," $214,192.02 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,47.5486," $207,974.84 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,47.6590," $215,914.78 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,47.7800," $197,423.62 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,47.9010," $197,934.13 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,48.0331," $181,823.50 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,48.1541," $198,890.59 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,48.2806," $190,949.65 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,48.4200," $173,615.78 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,48.5491," $187,981.33 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,48.6717," $198,585.87 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,48.8019," $187,374.97 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,48.9246," $199,445.91 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,49.0505," $194,737.89 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,49.1722," $202,063.75 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,49.2921," $205,522.44 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,49.4117," $206,532.62 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,49.5241," $220,400.96 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,49.6330," $227,764.01 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,49.7440," $224,228.84 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,49.8606," $213,804.57 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,49.9798," $209,605.21 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,50.0892," $228,797.65 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,50.1941," $239,417.18 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,50.2973," $243,722.90 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,50.3954," $256,828.40 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,50.4905," $265,294.89 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,50.5898," $254,754.64 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,50.6846," $267,488.27 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,50.7761," $277,262.02 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,50.8667," $280,901.00 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,50.9552," $287,815.29 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,51.0420," $294,128.25 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,51.1296," $291,717.33 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,51.2125," $308,933.13 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,51.2975," $301,712.85 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,51.3803," $310,364.02 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,51.4642," $306,443.77 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,51.5533," $289,309.56 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,51.6431," $287,603.59 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,51.7277," $305,798.07 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,51.8083," $321,467.73 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,51.8871," $328,932.83 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,51.9645," $335,704.43 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,52.0393," $348,062.74 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,52.1124," $356,459.18 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,52.1854," $357,422.46 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,52.2584," $357,735.12 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,52.2584," $362,674.06 "
