Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/05/2018,"2,705.27", $500.00 , $500.00 ,0.1848,7.150," $19,342.93 "
01/06/2018,"2,718.37", $500.00 , $500.00 ,0.1839,7.334," $19,936.60 "
01/07/2018,"2,816.29", $500.00 , $500.00 ,0.1775,7.512," $21,154.75 "
01/08/2018,"2,901.52", $500.00 , $500.00 ,0.1723,7.684," $22,294.96 "
01/09/2018,"2,913.98", $500.00 , $500.00 ,0.1716,7.855," $22,890.70 "
01/10/2018,"2,711.74", $500.00 , $500.00 ,0.1844,8.040," $21,802.01 "
01/11/2018,"2,760.17", $500.00 , $500.00 ,0.1811,8.221," $22,691.38 "
01/12/2018,"2,506.85", $500.00 , $500.00 ,0.1995,8.420," $21,108.83 "
01/01/2019,"2,704.10", $500.00 , $500.00 ,0.1849,8.605," $23,269.77 "
01/02/2019,"2,784.49", $500.00 , $500.00 ,0.1796,8.785," $24,461.55 "
01/03/2019,"2,834.40", $500.00 , $500.00 ,0.1764,8.961," $25,400.01 "
01/04/2019,"2,945.83", $500.00 , $500.00 ,0.1697,9.131," $26,898.57 "
01/05/2019,"2,752.06", $500.00 , $500.00 ,0.1817,9.313," $25,629.24 "
01/06/2019,"2,941.76", $500.00 , $500.00 ,0.1700,9.483," $27,895.87 "
01/07/2019,"2,980.38", $500.00 , $500.00 ,0.1678,9.650," $28,762.10 "
01/08/2019,"2,926.46", $500.00 , $500.00 ,0.1709,9.821," $28,741.74 "
01/09/2019,"2,976.74", $500.00 , $500.00 ,0.1680,9.989," $29,735.56 "
01/10/2019,"3,037.56", $500.00 , $500.00 ,0.1646,10.154," $30,843.11 "
01/11/2019,"3,140.98", $500.00 , $500.00 ,0.1592,10.313," $32,393.22 "
01/12/2019,"3,230.78", $500.00 , $500.00 ,0.1548,10.468," $33,819.34 "
01/01/2020,"3,225.52", $500.00 , $500.00 ,0.1550,10.623," $34,264.28 "
01/02/2020,"2,954.22", $500.00 , $500.00 ,0.1692,10.792," $31,882.30 "
01/03/2020,"2,584.59", $500.00 , $500.00 ,0.1935,10.986," $28,393.20 "
01/04/2020,"2,912.43", $500.00 , $500.00 ,0.1717,11.157," $32,494.71 "
01/05/2020,"3,044.31", $500.00 , $500.00 ,0.1642,11.321," $34,466.13 "
01/06/2020,"3,100.29", $500.00 , $500.00 ,0.1613,11.483," $35,599.91 "
01/07/2020,"3,271.12", $500.00 , $500.00 ,0.1529,11.636," $38,061.51 "
01/08/2020,"3,500.31", $500.00 , $500.00 ,0.1428,11.778," $41,228.28 "
01/09/2020,"3,363.00", $500.00 , $500.00 ,0.1487,11.927," $40,110.98 "
01/10/2020,"3,269.96", $500.00 , $500.00 ,0.1529,12.080," $39,501.28 "
01/11/2020,"3,621.63", $500.00 , $500.00 ,0.1381,12.218," $44,249.47 "
01/12/2020,"3,756.07", $500.00 , $500.00 ,0.1331,12.351," $46,392.07 "
01/01/2021,"3,714.24", $500.00 , $351.25 ,0.0946,12.446," $46,226.67 "
01/02/2021,"3,811.15", $500.00 , $469.05 ,0.1231,12.569," $47,901.84 "
01/03/2021,"3,972.89", $500.00 , $500.00 ,0.1259,12.695," $50,434.73 "
01/04/2021,"4,181.17", $500.00 , $500.00 ,0.1196,12.814," $53,578.79 "
01/05/2021,"4,204.11", $500.00 , $500.00 ,0.1189,12.933," $54,372.75 "
01/06/2021,"4,297.50", $500.00 , $500.00 ,0.1163,13.050," $56,080.58 "
01/07/2021,"4,395.26", $500.00 , $500.00 ,0.1138,13.163," $57,856.31 "
01/08/2021,"4,522.68", $500.00 , $500.00 ,0.1106,13.274," $60,033.58 "
01/09/2021,"4,307.54", $500.00 , $500.00 ,0.1161,13.390," $57,677.83 "
01/10/2021,"4,605.38", $500.00 , $500.00 ,0.1086,13.499," $62,165.90 "
01/11/2021,"4,567.00", $500.00 , $500.00 ,0.1095,13.608," $62,147.83 "
01/12/2021,"4,766.18", $500.00 , $500.00 ,0.1049,13.713," $65,358.28 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,13.824," $62,421.40 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,13.938," $60,963.84 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,14.048," $63,644.71 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,14.169," $58,546.73 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,14.290," $59,049.85 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,14.422," $54,594.38 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,14.543," $60,068.83 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,14.670," $58,019.50 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,14.809," $53,100.73 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,14.938," $57,841.53 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,15.061," $61,450.68 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,15.191," $58,326.85 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,15.314," $62,428.69 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,15.440," $61,298.53 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,15.562," $63,947.14 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,15.681," $65,383.47 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,15.801," $66,045.78 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,15.913," $70,820.76 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,16.022," $73,526.04 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,16.133," $72,723.42 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,16.250," $69,680.39 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,16.369," $68,648.83 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,16.479," $75,270.88 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,16.583," $79,100.05 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,16.687," $80,857.41 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,16.785," $85,539.40 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,16.880," $88,692.73 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,16.979," $85,501.78 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,17.074," $90,107.68 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,17.165," $93,731.69 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,17.256," $95,292.86 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,17.345," $97,968.84 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,17.431," $100,447.50 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,17.519," $99,953.40 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,17.602," $106,180.86 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,17.687," $104,027.39 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,17.770," $107,337.83 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,17.854," $106,309.11 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,17.943," $100,691.58 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,18.032," $100,423.81 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,18.117," $107,102.27 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,18.198," $112,915.27 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,18.276," $115,861.76 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,18.354," $118,570.84 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,18.429," $123,259.19 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,18.502," $126,555.55 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,18.575," $127,220.03 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,18.648," $127,653.35 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,18.648," $129,415.75 "
