Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/02/2012,"1,365.70", $500.00 , $500.00 ,0.3661,16.2978," $22,257.85 "
01/03/2012,"1,408.50", $500.00 , $500.00 ,0.3550,16.6527," $23,455.39 "
01/04/2012,"1,397.90", $500.00 , $500.00 ,0.3577,17.0104," $23,778.87 "
01/05/2012,"1,310.30", $500.00 , $500.00 ,0.3816,17.3920," $22,788.76 "
01/06/2012,"1,362.20", $500.00 , $500.00 ,0.3671,17.7591," $24,191.41 "
01/07/2012,"1,379.30", $500.00 , $500.00 ,0.3625,18.1216," $24,995.09 "
01/08/2012,"1,406.60", $500.00 , $500.00 ,0.3555,18.4770," $25,989.81 "
01/09/2012,"1,440.70", $500.00 , $500.00 ,0.3471,18.8241," $27,119.87 "
01/10/2012,"1,412.20", $500.00 , $500.00 ,0.3541,19.1782," $27,083.39 "
01/11/2012,"1,416.20", $500.00 , $500.00 ,0.3531,19.5312," $27,660.10 "
01/12/2012,"1,426.20", $500.00 , $500.00 ,0.3506,19.8818," $28,355.41 "
01/01/2013,"1,498.10", $500.00 , $500.00 ,0.3338,20.2155," $30,284.91 "
01/02/2013,"1,514.70", $500.00 , $500.00 ,0.3301,20.5456," $31,120.49 "
01/03/2013,"1,569.20", $500.00 , $500.00 ,0.3186,20.8643," $32,740.23 "
01/04/2013,"1,597.60", $500.00 , $500.00 ,0.3130,21.1772," $33,832.77 "
01/05/2013,"1,630.70", $500.00 , $500.00 ,0.3066,21.4839," $35,033.74 "
01/06/2013,"1,606.30", $500.00 , $500.00 ,0.3113,21.7951," $35,009.53 "
01/07/2013,"1,685.70", $500.00 , $500.00 ,0.2966,22.0918," $37,240.07 "
01/08/2013,"1,633.00", $500.00 , $500.00 ,0.3062,22.3979," $36,575.83 "
01/09/2013,"1,681.50", $500.00 , $500.00 ,0.2974,22.6953," $38,162.13 "
01/10/2013,"1,756.50", $500.00 , $500.00 ,0.2847,22.9799," $40,364.28 "
01/11/2013,"1,805.80", $500.00 , $500.00 ,0.2769,23.2568," $41,997.19 "
01/12/2013,"1,848.40", $500.00 , $500.00 ,0.2705,23.5273," $43,487.93 "
01/01/2014,"1,782.60", $500.00 , $500.00 ,0.2805,23.8078," $42,439.83 "
01/02/2014,"1,859.45", $500.00 , $500.00 ,0.2689,24.0767," $44,769.46 "
01/03/2014,"1,872.34", $500.00 , $500.00 ,0.2670,24.3438," $45,579.81 "
01/04/2014,"1,883.95", $500.00 , $500.00 ,0.2654,24.6092," $46,362.44 "
01/05/2014,"1,923.57", $500.00 , $500.00 ,0.2599,24.8691," $47,837.46 "
01/06/2014,"1,960.23", $500.00 , $500.00 ,0.2551,25.1242," $49,249.16 "
01/07/2014,"1,930.67", $500.00 , $500.00 ,0.2590,25.3832," $49,006.49 "
01/08/2014,"2,003.37", $500.00 , $500.00 ,0.2496,25.6327," $51,351.85 "
01/09/2014,"1,972.29", $500.00 , $500.00 ,0.2535,25.8862," $51,055.18 "
01/10/2014,"2,018.05", $500.00 , $500.00 ,0.2478,26.1340," $52,739.73 "
01/11/2014,"2,067.56", $500.00 , $500.00 ,0.2418,26.3758," $54,533.63 "
01/12/2014,"2,058.90", $500.00 , $500.00 ,0.2428,26.6187," $54,805.21 "
01/01/2015,"1,994.99", $500.00 , $500.00 ,0.2506,26.8693," $53,604.01 "
01/02/2015,"2,104.50", $500.00 , $500.00 ,0.2376,27.1069," $57,046.47 "
01/03/2015,"2,067.89", $500.00 , $500.00 ,0.2418,27.3487," $56,554.09 "
01/04/2015,"2,085.51", $500.00 , $500.00 ,0.2397,27.5884," $57,535.97 "
01/05/2015,"2,107.39", $500.00 , $500.00 ,0.2373,27.8257," $58,639.61 "
01/06/2015,"2,063.11", $500.00 , $500.00 ,0.2424,28.0681," $57,907.49 "
01/07/2015,"2,103.84", $500.00 , $500.00 ,0.2377,28.3057," $59,550.70 "
01/08/2015,"1,972.18", $500.00 , $500.00 ,0.2535,28.5592," $56,323.97 "
01/09/2015,"1,920.03", $500.00 , $500.00 ,0.2604,28.8197," $55,334.60 "
01/10/2015,"2,079.36", $500.00 , $500.00 ,0.2405,29.0601," $60,426.44 "
01/11/2015,"2,080.41", $500.00 , $500.00 ,0.2403,29.3005," $60,956.95 "
01/12/2015,"2,043.94", $500.00 , $500.00 ,0.2446,29.5451," $60,388.36 "
01/01/2016,"1,940.24", $500.00 , $500.00 ,0.2577,29.8028," $57,824.54 "
01/02/2016,"1,932.23", $500.00 , $500.00 ,0.2588,30.0615," $58,085.82 "
01/03/2016,"2,059.74", $500.00 , $500.00 ,0.2427,30.3043," $62,418.97 "
01/04/2016,"2,065.30", $500.00 , $500.00 ,0.2421,30.5464," $63,087.46 "
01/05/2016,"2,096.96", $500.00 , $500.00 ,0.2384,30.7848," $64,554.56 "
01/06/2016,"2,098.86", $500.00 , $500.00 ,0.2382,31.0231," $65,113.05 "
01/07/2016,"2,173.60", $500.00 , $500.00 ,0.2300,31.2531," $67,931.71 "
01/08/2016,"2,170.95", $500.00 , $500.00 ,0.2303,31.4834," $68,348.89 "
01/09/2016,"2,168.27", $500.00 , $500.00 ,0.2306,31.7140," $68,764.52 "
01/10/2016,"2,126.15", $500.00 , $500.00 ,0.2352,31.9492," $67,928.72 "
01/11/2016,"2,198.81", $500.00 , $500.00 ,0.2274,32.1766," $70,750.15 "
01/12/2016,"2,238.83", $500.00 , $500.00 ,0.2233,32.3999," $72,537.85 "
01/01/2017,"2,278.87", $500.00 , $500.00 ,0.2194,32.6193," $74,335.15 "
01/02/2017,"2,363.64", $500.00 , $500.00 ,0.2115,32.8308," $77,600.28 "
01/03/2017,"2,362.72", $500.00 , $500.00 ,0.2116,33.0425," $78,070.08 "
01/04/2017,"2,384.20", $500.00 , $500.00 ,0.2097,33.2522," $79,279.83 "
01/05/2017,"2,411.80", $500.00 , $500.00 ,0.2073,33.4595," $80,697.59 "
01/06/2017,"2,423.41", $500.00 , $500.00 ,0.2063,33.6658," $81,586.06 "
01/07/2017,"2,470.30", $500.00 , $500.00 ,0.2024,33.8682," $83,664.65 "
01/08/2017,"2,471.65", $500.00 , $500.00 ,0.2023,34.0705," $84,210.37 "
01/09/2017,"2,519.36", $500.00 , $500.00 ,0.1985,34.2690," $86,335.87 "
01/10/2017,"2,575.26", $500.00 , $500.00 ,0.1942,34.4631," $88,751.51 "
01/11/2017,"2,647.58", $500.00 , $500.00 ,0.1889,34.6520," $91,743.88 "
01/12/2017,"2,673.61", $500.00 , $500.00 ,0.1870,34.8390," $93,145.87 "
01/01/2018,"2,823.81", $500.00 , $500.00 ,0.1771,35.0161," $98,878.69 "
01/02/2018,"2,713.83", $500.00 , $500.00 ,0.1842,35.2003," $95,527.62 "
01/03/2018,"2,640.87", $500.00 , $500.00 ,0.1893,35.3896," $93,459.41 "
01/04/2018,"2,648.05", $500.00 , $500.00 ,0.1888,35.5784," $94,213.51 "
01/05/2018,"2,705.27", $500.00 , $500.00 ,0.1848,35.7633," $96,749.31 "
01/06/2018,"2,718.37", $500.00 , $500.00 ,0.1839,35.9472," $97,717.80 "
01/07/2018,"2,816.29", $500.00 , $500.00 ,0.1775,36.1247," $101,737.75 "
01/08/2018,"2,901.52", $500.00 , $500.00 ,0.1723,36.2971," $105,316.67 "
01/09/2018,"2,913.98", $500.00 , $500.00 ,0.1716,36.4687," $106,268.93 "
01/10/2018,"2,711.74", $500.00 , $500.00 ,0.1844,36.6530," $99,393.51 "
01/11/2018,"2,760.17", $500.00 , $500.00 ,0.1811,36.8342," $101,668.61 "
01/12/2018,"2,506.85", $500.00 , $500.00 ,0.1995,37.0336," $92,837.78 "
01/01/2019,"2,704.10", $500.00 , $500.00 ,0.1849,37.2185," $100,642.66 "
01/02/2019,"2,784.49", $500.00 , $500.00 ,0.1796,37.3981," $104,134.66 "
01/03/2019,"2,834.40", $500.00 , $500.00 ,0.1764,37.5745," $106,501.20 "
01/04/2019,"2,945.83", $500.00 , $500.00 ,0.1697,37.7442," $111,188.13 "
01/05/2019,"2,752.06", $500.00 , $500.00 ,0.1817,37.9259," $104,374.43 "
01/06/2019,"2,941.76", $500.00 , $500.00 ,0.1700,38.0959," $112,068.98 "
01/07/2019,"2,980.38", $500.00 , $500.00 ,0.1678,38.2637," $114,040.24 "
01/08/2019,"2,926.46", $500.00 , $500.00 ,0.1709,38.4345," $112,477.06 "
01/09/2019,"2,976.74", $500.00 , $500.00 ,0.1680,38.6025," $114,909.55 "
01/10/2019,"3,037.56", $500.00 , $500.00 ,0.1646,38.7671," $117,757.35 "
01/11/2019,"3,140.98", $500.00 , $500.00 ,0.1592,38.9263," $122,266.64 "
01/12/2019,"3,230.78", $500.00 , $500.00 ,0.1548,39.0810," $126,262.22 "
01/01/2020,"3,225.52", $500.00 , $500.00 ,0.1550,39.2360," $126,556.66 "
01/02/2020,"2,954.22", $500.00 , $500.00 ,0.1692,39.4053," $116,411.92 "
01/03/2020,"2,584.59", $500.00 , $500.00 ,0.1935,39.5988," $102,346.54 "
01/04/2020,"2,912.43", $500.00 , $500.00 ,0.1717,39.7704," $115,828.59 "
01/05/2020,"3,044.31", $500.00 , $500.00 ,0.1642,39.9347," $121,573.52 "
01/06/2020,"3,100.29", $500.00 , $500.00 ,0.1613,40.0959," $124,309.06 "
01/07/2020,"3,271.12", $500.00 , $500.00 ,0.1529,40.2488," $131,658.65 "
01/08/2020,"3,500.31", $500.00 , $500.00 ,0.1428,40.3916," $141,383.27 "
01/09/2020,"3,363.00", $500.00 , $500.00 ,0.1487,40.5403," $136,337.10 "
01/10/2020,"3,269.96", $500.00 , $500.00 ,0.1529,40.6932," $133,065.22 "
01/11/2020,"3,621.63", $500.00 , $500.00 ,0.1381,40.8313," $147,875.81 "
01/12/2020,"3,756.07", $500.00 , $500.00 ,0.1331,40.9644," $153,865.17 "
01/01/2021,"3,714.24", $500.00 , $351.25 ,0.0946,41.0590," $152,502.88 "
01/02/2021,"3,811.15", $500.00 , $469.05 ,0.1231,41.1820," $156,950.95 "
01/03/2021,"3,972.89", $500.00 , $500.00 ,0.1259,41.3079," $164,111.74 "
01/04/2021,"4,181.17", $500.00 , $500.00 ,0.1196,41.4275," $173,215.35 "
01/05/2021,"4,204.11", $500.00 , $500.00 ,0.1189,41.5464," $174,665.69 "
01/06/2021,"4,297.50", $500.00 , $500.00 ,0.1163,41.6628," $179,045.71 "
01/07/2021,"4,395.26", $500.00 , $500.00 ,0.1138,41.7765," $183,618.66 "
01/08/2021,"4,522.68", $500.00 , $500.00 ,0.1106,41.8871," $189,441.83 "
01/09/2021,"4,307.54", $500.00 , $500.00 ,0.1161,42.0031," $180,930.24 "
01/10/2021,"4,605.38", $500.00 , $500.00 ,0.1086,42.1117," $193,940.46 "
01/11/2021,"4,567.00", $500.00 , $500.00 ,0.1095,42.2212," $192,824.21 "
01/12/2021,"4,766.18", $500.00 , $500.00 ,0.1049,42.3261," $201,733.83 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,42.4368," $191,625.64 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,42.5511," $186,116.16 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,42.6615," $193,274.14 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,42.7825," $176,774.38 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,42.9035," $177,283.79 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,43.0356," $162,906.14 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,43.1567," $178,249.55 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,43.2831," $171,184.62 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,43.4225," $155,696.71 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,43.5517," $168,631.19 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,43.6742," $178,195.60 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,43.8044," $168,187.14 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,43.9271," $179,073.18 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,44.0530," $174,897.14 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,44.1747," $181,527.56 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,44.2946," $184,685.55 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,44.4142," $185,644.00 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,44.5266," $198,160.27 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,44.6356," $204,830.77 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,44.7465," $201,701.90 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,44.8631," $192,375.12 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,44.9823," $188,646.78 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,45.0918," $205,970.16 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,45.1966," $215,580.05 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,45.2998," $219,506.85 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,45.3979," $231,359.88 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,45.4930," $239,036.38 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,45.5923," $229,588.87 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,45.6871," $241,114.01 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,45.7786," $249,973.38 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,45.8692," $253,303.41 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,45.9577," $259,587.52 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,46.0445," $265,330.37 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,46.1321," $263,204.45 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,46.2150," $278,786.43 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,46.3000," $272,319.51 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,46.3828," $280,176.59 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,46.4668," $276,686.28 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,46.5558," $261,264.44 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,46.6456," $259,772.32 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,46.7302," $276,254.51 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,46.8108," $290,458.61 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,46.8897," $297,251.85 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,46.9671," $303,419.41 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,47.0418," $314,637.29 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,47.1149," $322,275.42 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,47.1879," $323,194.27 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,47.2610," $323,524.86 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,47.2610," $327,991.50 "
