Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/04/2020,"2,912.43", $500.00 , $500.00 ,0.1717,6.0285," $17,557.48 "
01/05/2020,"3,044.31", $500.00 , $500.00 ,0.1642,6.1927," $18,852.51 "
01/06/2020,"3,100.29", $500.00 , $500.00 ,0.1613,6.3540," $19,699.18 "
01/07/2020,"3,271.12", $500.00 , $500.00 ,0.1529,6.5068," $21,284.63 "
01/08/2020,"3,500.31", $500.00 , $500.00 ,0.1428,6.6497," $23,275.93 "
01/09/2020,"3,363.00", $500.00 , $500.00 ,0.1487,6.7984," $22,862.87 "
01/10/2020,"3,269.96", $500.00 , $500.00 ,0.1529,6.9513," $22,730.35 "
01/11/2020,"3,621.63", $500.00 , $500.00 ,0.1381,7.0893," $25,674.90 "
01/12/2020,"3,756.07", $500.00 , $500.00 ,0.1331,7.2224," $27,127.99 "
01/01/2021,"3,714.24", $500.00 , $351.25 ,0.0946,7.3170," $27,177.12 "
01/02/2021,"3,811.15", $500.00 , $469.05 ,0.1231,7.4401," $28,355.26 "
01/03/2021,"3,972.89", $500.00 , $500.00 ,0.1259,7.5659," $30,058.62 "
01/04/2021,"4,181.17", $500.00 , $500.00 ,0.1196,7.6855," $32,134.45 "
01/05/2021,"4,204.11", $500.00 , $500.00 ,0.1189,7.8044," $32,810.76 "
01/06/2021,"4,297.50", $500.00 , $500.00 ,0.1163,7.9208," $34,039.62 "
01/07/2021,"4,395.26", $500.00 , $500.00 ,0.1138,8.0346," $35,313.95 "
01/08/2021,"4,522.68", $500.00 , $500.00 ,0.1106,8.1451," $36,837.72 "
01/09/2021,"4,307.54", $500.00 , $500.00 ,0.1161,8.2612," $35,585.38 "
01/10/2021,"4,605.38", $500.00 , $500.00 ,0.1086,8.3698," $38,545.89 "
01/11/2021,"4,567.00", $500.00 , $500.00 ,0.1095,8.4792," $38,724.66 "
01/12/2021,"4,766.18", $500.00 , $500.00 ,0.1049,8.5841," $40,913.55 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,8.6949," $39,262.11 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,8.8092," $38,530.83 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,8.9195," $40,409.20 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,9.0406," $37,354.94 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,9.1616," $37,856.93 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,9.2936," $35,179.98 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,9.4147," $38,885.45 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,9.5411," $37,735.14 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,9.6806," $34,710.84 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,9.8097," $37,982.97 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,9.9322," $40,524.66 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,10.0625," $38,634.87 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,10.1851," $41,520.68 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,10.3111," $40,936.47 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,10.4327," $42,871.36 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,10.5527," $43,999.10 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,10.6723," $44,608.32 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,10.7846," $47,995.70 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,10.8936," $49,990.24 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,11.0045," $49,604.59 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,11.1211," $47,687.89 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,11.2403," $47,139.72 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,11.3498," $51,843.61 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,11.4546," $54,636.61 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,11.5578," $56,005.10 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,11.6559," $59,401.72 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,11.7511," $61,744.29 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,11.8504," $59,674.79 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,11.9451," $63,040.45 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,12.0367," $65,726.05 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,12.1272," $66,970.16 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,12.2157," $68,999.40 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,12.3025," $70,892.97 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,12.3901," $70,691.36 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,12.4730," $75,242.07 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,12.5580," $73,861.76 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,12.6408," $76,357.23 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,12.7248," $75,769.74 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,12.8139," $71,909.59 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,12.9037," $71,861.29 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,12.9882," $76,782.47 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,13.0688," $81,091.40 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,13.1477," $83,348.38 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,13.2251," $85,437.54 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,13.2998," $88,955.50 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,13.3729," $91,473.62 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,13.4459," $92,092.51 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,13.5190," $92,544.24 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,13.5190," $93,821.92 "
