Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/10/2007,"1,549.40", $500.00 , $376.25 ,0.2428,2.5729," $3,986.42 "
01/11/2007,"1,481.10", $500.00 , $376.25 ,0.2540,2.8269," $4,186.95 "
01/12/2007,"1,468.40", $500.00 , $376.25 ,0.2562,3.0831," $4,527.29 "
01/01/2008,"1,378.50", $500.00 , $500.00 ,0.3627,3.4459," $4,750.12 "
01/02/2008,"1,330.60", $500.00 , $500.00 ,0.3758,3.8216," $5,085.06 "
01/03/2008,"1,322.70", $500.00 , $500.00 ,0.3780,4.1996," $5,554.87 "
01/04/2008,"1,385.60", $500.00 , $500.00 ,0.3609,4.5605," $6,319.03 "
01/05/2008,"1,400.40", $500.00 , $500.00 ,0.3570,4.9175," $6,886.53 "
01/06/2008,"1,280.00", $500.00 , $500.00 ,0.3906,5.3082," $6,794.45 "
01/07/2008,"1,267.40", $500.00 , $500.00 ,0.3945,5.7027," $7,227.57 "
01/08/2008,"1,282.80", $500.00 , $500.00 ,0.3898,6.0924," $7,815.39 "
01/09/2008,"1,166.40", $500.00 , $500.00 ,0.4287,6.5211," $7,606.23 "
01/10/2008,968.8, $500.00 , $500.00 ,0.5161,7.0372," $6,817.66 "
01/11/2008,896.2, $500.00 , $500.00 ,0.5579,7.5951," $6,806.76 "
01/12/2008,903.2, $500.00 , $500.00 ,0.5536,8.1487," $7,359.92 "
01/01/2009,825.9, $500.00 , $500.00 ,0.6054,8.7541," $7,230.03 "
01/02/2009,735.1, $500.00 , $500.00 ,0.6802,9.4343," $6,935.15 "
01/03/2009,797.9, $500.00 , $500.00 ,0.6266,10.0609," $8,027.63 "
01/04/2009,872.8, $500.00 , $500.00 ,0.5729,10.6338," $9,281.19 "
01/05/2009,919.1, $500.00 , $500.00 ,0.5440,11.1778," $10,273.54 "
01/06/2009,919.3, $500.00 , $500.00 ,0.5439,11.7217," $10,775.77 "
01/07/2009,987.5, $500.00 , $500.00 ,0.5063,12.2280," $12,075.19 "
01/08/2009,"1,020.60", $500.00 , $500.00 ,0.4899,12.7180," $12,979.94 "
01/09/2009,"1,057.10", $500.00 , $500.00 ,0.4730,13.1909," $13,944.15 "
01/10/2009,"1,036.20", $500.00 , $500.00 ,0.4825,13.6735," $14,168.46 "
01/11/2009,"1,095.60", $500.00 , $500.00 ,0.4564,14.1298," $15,480.66 "
01/12/2009,"1,115.10", $500.00 , $500.00 ,0.4484,14.5782," $16,256.19 "
01/01/2010,"1,073.90", $500.00 , $500.00 ,0.4656,15.0438," $16,155.57 "
01/02/2010,"1,104.50", $500.00 , $500.00 ,0.4527,15.4965," $17,115.91 "
01/03/2010,"1,169.40", $500.00 , $500.00 ,0.4276,15.9241," $18,621.63 "
01/04/2010,"1,186.70", $500.00 , $500.00 ,0.4213,16.3454," $19,397.12 "
01/05/2010,"1,089.40", $500.00 , $500.00 ,0.4590,16.8044," $18,306.71 "
01/06/2010,"1,030.70", $500.00 , $500.00 ,0.4851,17.2895," $17,820.29 "
01/07/2010,"1,101.60", $500.00 , $500.00 ,0.4539,17.7434," $19,546.12 "
01/08/2010,"1,049.30", $500.00 , $500.00 ,0.4765,18.2199," $19,118.14 "
01/09/2010,"1,141.20", $500.00 , $500.00 ,0.4381,18.6580," $21,292.55 "
01/10/2010,"1,183.30", $500.00 , $500.00 ,0.4225,19.0806," $22,578.05 "
01/11/2010,"1,180.50", $500.00 , $500.00 ,0.4235,19.5041," $23,024.62 "
01/12/2010,"1,257.60", $500.00 , $500.00 ,0.3976,19.9017," $25,028.39 "
01/01/2011,"1,286.10", $500.00 , $500.00 ,0.3888,20.2905," $26,095.59 "
01/02/2011,"1,327.20", $500.00 , $500.00 ,0.3767,20.6672," $27,429.53 "
01/03/2011,"1,325.80", $500.00 , $500.00 ,0.3771,21.0443," $27,900.60 "
01/04/2011,"1,363.60", $500.00 , $500.00 ,0.3667,21.4110," $29,196.07 "
01/05/2011,"1,345.20", $500.00 , $500.00 ,0.3717,21.7827," $29,302.11 "
01/06/2011,"1,320.60", $500.00 , $500.00 ,0.3786,22.1613," $29,266.26 "
01/07/2011,"1,292.30", $500.00 , $500.00 ,0.3869,22.5482," $29,139.09 "
01/08/2011,"1,218.90", $500.00 , $500.00 ,0.4102,22.9584," $27,984.05 "
01/09/2011,"1,131.40", $500.00 , $500.00 ,0.4419,23.4004," $26,475.19 "
01/10/2011,"1,253.30", $500.00 , $500.00 ,0.3989,23.7993," $29,827.69 "
01/11/2011,"1,247.00", $500.00 , $500.00 ,0.4010,24.2003," $30,177.76 "
01/12/2011,"1,257.60", $500.00 , $500.00 ,0.3976,24.5979," $30,934.28 "
01/01/2012,"1,312.40", $500.00 , $500.00 ,0.3810,24.9788," $32,782.24 "
01/02/2012,"1,365.70", $500.00 , $500.00 ,0.3661,25.3450," $34,613.61 "
01/03/2012,"1,408.50", $500.00 , $500.00 ,0.3550,25.6999," $36,198.38 "
01/04/2012,"1,397.90", $500.00 , $500.00 ,0.3577,26.0576," $36,425.96 "
01/05/2012,"1,310.30", $500.00 , $500.00 ,0.3816,26.4392," $34,643.31 "
01/06/2012,"1,362.20", $500.00 , $500.00 ,0.3671,26.8063," $36,515.51 "
01/07/2012,"1,379.30", $500.00 , $500.00 ,0.3625,27.1688," $37,473.89 "
01/08/2012,"1,406.60", $500.00 , $500.00 ,0.3555,27.5242," $38,715.60 "
01/09/2012,"1,440.70", $500.00 , $500.00 ,0.3471,27.8713," $40,154.18 "
01/10/2012,"1,412.20", $500.00 , $500.00 ,0.3541,28.2254," $39,859.85 "
01/11/2012,"1,416.20", $500.00 , $500.00 ,0.3531,28.5784," $40,472.75 "
01/12/2012,"1,426.20", $500.00 , $500.00 ,0.3506,28.9290," $41,258.53 "
01/01/2013,"1,498.10", $500.00 , $500.00 ,0.3338,29.2628," $43,838.53 "
01/02/2013,"1,514.70", $500.00 , $500.00 ,0.3301,29.5928," $44,824.29 "
01/03/2013,"1,569.20", $500.00 , $500.00 ,0.3186,29.9115," $46,937.10 "
01/04/2013,"1,597.60", $500.00 , $500.00 ,0.3130,30.2245," $48,286.58 "
01/05/2013,"1,630.70", $500.00 , $500.00 ,0.3066,30.5311," $49,787.01 "
01/06/2013,"1,606.30", $500.00 , $500.00 ,0.3113,30.8423," $49,542.06 "
01/07/2013,"1,685.70", $500.00 , $500.00 ,0.2966,31.1390," $52,490.94 "
01/08/2013,"1,633.00", $500.00 , $500.00 ,0.3062,31.4451," $51,349.91 "
01/09/2013,"1,681.50", $500.00 , $500.00 ,0.2974,31.7425," $53,375.00 "
01/10/2013,"1,756.50", $500.00 , $500.00 ,0.2847,32.0272," $56,255.69 "
01/11/2013,"1,805.80", $500.00 , $500.00 ,0.2769,32.3040," $58,334.63 "
01/12/2013,"1,848.40", $500.00 , $500.00 ,0.2705,32.5745," $60,210.78 "
01/01/2014,"1,782.60", $500.00 , $500.00 ,0.2805,32.8550," $58,567.38 "
01/02/2014,"1,859.45", $500.00 , $500.00 ,0.2689,33.1239," $61,592.29 "
01/03/2014,"1,872.34", $500.00 , $500.00 ,0.2670,33.3910," $62,519.25 "
01/04/2014,"1,883.95", $500.00 , $500.00 ,0.2654,33.6564," $63,406.92 "
01/05/2014,"1,923.57", $500.00 , $500.00 ,0.2599,33.9163," $65,240.39 "
01/06/2014,"1,960.23", $500.00 , $500.00 ,0.2551,34.1714," $66,983.76 "
01/07/2014,"1,930.67", $500.00 , $500.00 ,0.2590,34.4304," $66,473.65 "
01/08/2014,"2,003.37", $500.00 , $500.00 ,0.2496,34.6799," $69,476.74 "
01/09/2014,"1,972.29", $500.00 , $500.00 ,0.2535,34.9334," $68,898.89 "
01/10/2014,"2,018.05", $500.00 , $500.00 ,0.2478,35.1812," $70,997.44 "
01/11/2014,"2,067.56", $500.00 , $500.00 ,0.2418,35.4230," $73,239.26 "
01/12/2014,"2,058.90", $500.00 , $500.00 ,0.2428,35.6659," $73,432.50 "
01/01/2015,"1,994.99", $500.00 , $500.00 ,0.2506,35.9165," $71,653.09 "
01/02/2015,"2,104.50", $500.00 , $500.00 ,0.2376,36.1541," $76,086.31 "
01/03/2015,"2,067.89", $500.00 , $500.00 ,0.2418,36.3959," $75,262.71 "
01/04/2015,"2,085.51", $500.00 , $500.00 ,0.2397,36.6356," $76,404.01 "
01/05/2015,"2,107.39", $500.00 , $500.00 ,0.2373,36.8729," $77,705.59 "
01/06/2015,"2,063.11", $500.00 , $500.00 ,0.2424,37.1153," $76,572.86 "
01/07/2015,"2,103.84", $500.00 , $500.00 ,0.2377,37.3529," $78,584.57 "
01/08/2015,"1,972.18", $500.00 , $500.00 ,0.2535,37.6064," $74,166.68 "
01/09/2015,"1,920.03", $500.00 , $500.00 ,0.2604,37.8669," $72,705.50 "
01/10/2015,"2,079.36", $500.00 , $500.00 ,0.2405,38.1073," $79,238.83 "
01/11/2015,"2,080.41", $500.00 , $500.00 ,0.2403,38.3477," $79,778.84 "
01/12/2015,"2,043.94", $500.00 , $500.00 ,0.2446,38.5923," $78,880.30 "
01/01/2016,"1,940.24", $500.00 , $500.00 ,0.2577,38.8500," $75,378.28 "
01/02/2016,"1,932.23", $500.00 , $500.00 ,0.2588,39.1087," $75,567.10 "
01/03/2016,"2,059.74", $500.00 , $500.00 ,0.2427,39.3515," $81,053.85 "
01/04/2016,"2,065.30", $500.00 , $500.00 ,0.2421,39.5936," $81,772.65 "
01/05/2016,"2,096.96", $500.00 , $500.00 ,0.2384,39.8320," $83,526.18 "
01/06/2016,"2,098.86", $500.00 , $500.00 ,0.2382,40.0703," $84,101.86 "
01/07/2016,"2,173.60", $500.00 , $500.00 ,0.2300,40.3003," $87,596.71 "
01/08/2016,"2,170.95", $500.00 , $500.00 ,0.2303,40.5306," $87,989.92 "
01/09/2016,"2,168.27", $500.00 , $500.00 ,0.2306,40.7612," $88,381.29 "
01/10/2016,"2,126.15", $500.00 , $500.00 ,0.2352,40.9964," $87,164.43 "
01/11/2016,"2,198.81", $500.00 , $500.00 ,0.2274,41.2238," $90,643.23 "
01/12/2016,"2,238.83", $500.00 , $500.00 ,0.2233,41.4471," $92,793.00 "
01/01/2017,"2,278.87", $500.00 , $500.00 ,0.2194,41.6665," $94,952.55 "
01/02/2017,"2,363.64", $500.00 , $500.00 ,0.2115,41.8780," $98,984.62 "
01/03/2017,"2,362.72", $500.00 , $500.00 ,0.2116,42.0897," $99,446.09 "
01/04/2017,"2,384.20", $500.00 , $500.00 ,0.2097,42.2994," $100,850.17 "
01/05/2017,"2,411.80", $500.00 , $500.00 ,0.2073,42.5067," $102,517.64 "
01/06/2017,"2,423.41", $500.00 , $500.00 ,0.2063,42.7130," $103,511.14 "
01/07/2017,"2,470.30", $500.00 , $500.00 ,0.2024,42.9154," $106,013.95 "
01/08/2017,"2,471.65", $500.00 , $500.00 ,0.2023,43.1177," $106,571.89 "
01/09/2017,"2,519.36", $500.00 , $500.00 ,0.1985,43.3162," $109,129.03 "
01/10/2017,"2,575.26", $500.00 , $500.00 ,0.1942,43.5103," $112,050.41 "
01/11/2017,"2,647.58", $500.00 , $500.00 ,0.1889,43.6992," $115,697.07 "
01/12/2017,"2,673.61", $500.00 , $500.00 ,0.1870,43.8862," $117,334.56 "
01/01/2018,"2,823.81", $500.00 , $500.00 ,0.1771,44.0633," $124,426.27 "
01/02/2018,"2,713.83", $500.00 , $500.00 ,0.1842,44.2475," $120,080.19 "
01/03/2018,"2,640.87", $500.00 , $500.00 ,0.1893,44.4368," $117,351.90 "
01/04/2018,"2,648.05", $500.00 , $500.00 ,0.1888,44.6256," $118,170.95 "
01/05/2018,"2,705.27", $500.00 , $500.00 ,0.1848,44.8105," $121,224.43 "
01/06/2018,"2,718.37", $500.00 , $500.00 ,0.1839,44.9944," $122,311.45 "
01/07/2018,"2,816.29", $500.00 , $500.00 ,0.1775,45.1719," $127,217.30 "
01/08/2018,"2,901.52", $500.00 , $500.00 ,0.1723,45.3443," $131,567.31 "
01/09/2018,"2,913.98", $500.00 , $500.00 ,0.1716,45.5159," $132,632.30 "
01/10/2018,"2,711.74", $500.00 , $500.00 ,0.1844,45.7002," $123,927.17 "
01/11/2018,"2,760.17", $500.00 , $500.00 ,0.1811,45.8814," $126,640.43 "
01/12/2018,"2,506.85", $500.00 , $500.00 ,0.1995,46.0808," $115,517.76 "
01/01/2019,"2,704.10", $500.00 , $500.00 ,0.1849,46.2657," $125,107.20 "
01/02/2019,"2,784.49", $500.00 , $500.00 ,0.1796,46.4453," $129,326.51 "
01/03/2019,"2,834.40", $500.00 , $500.00 ,0.1764,46.6217," $132,144.59 "
01/04/2019,"2,945.83", $500.00 , $500.00 ,0.1697,46.7914," $137,839.65 "
01/05/2019,"2,752.06", $500.00 , $500.00 ,0.1817,46.9731," $129,272.87 "
01/06/2019,"2,941.76", $500.00 , $500.00 ,0.1700,47.1431," $138,683.68 "
01/07/2019,"2,980.38", $500.00 , $500.00 ,0.1678,47.3109," $141,004.34 "
01/08/2019,"2,926.46", $500.00 , $500.00 ,0.1709,47.4817," $138,953.34 "
01/09/2019,"2,976.74", $500.00 , $500.00 ,0.1680,47.6497," $141,840.72 "
01/10/2019,"3,037.56", $500.00 , $500.00 ,0.1646,47.8143," $145,238.77 "
01/11/2019,"3,140.98", $500.00 , $500.00 ,0.1592,47.9735," $150,683.73 "
01/12/2019,"3,230.78", $500.00 , $500.00 ,0.1548,48.1282," $155,491.75 "
01/01/2020,"3,225.52", $500.00 , $500.00 ,0.1550,48.2833," $155,738.59 "
01/02/2020,"2,954.22", $500.00 , $500.00 ,0.1692,48.4525," $143,139.35 "
01/03/2020,"2,584.59", $500.00 , $500.00 ,0.1935,48.6460," $125,729.85 "
01/04/2020,"2,912.43", $500.00 , $500.00 ,0.1717,48.8176," $142,177.94 "
01/05/2020,"3,044.31", $500.00 , $500.00 ,0.1642,48.9819," $149,116.01 "
01/06/2020,"3,100.29", $500.00 , $500.00 ,0.1613,49.1431," $152,358.01 "
01/07/2020,"3,271.12", $500.00 , $500.00 ,0.1529,49.2960," $161,253.14 "
01/08/2020,"3,500.31", $500.00 , $500.00 ,0.1428,49.4388," $173,051.29 "
01/09/2020,"3,363.00", $500.00 , $500.00 ,0.1487,49.5875," $166,762.84 "
01/10/2020,"3,269.96", $500.00 , $500.00 ,0.1529,49.7404," $162,649.22 "
01/11/2020,"3,621.63", $500.00 , $500.00 ,0.1381,49.8785," $180,641.43 "
01/12/2020,"3,756.07", $500.00 , $500.00 ,0.1331,50.0116," $187,847.10 "
01/01/2021,"3,714.24", $500.00 , $351.25 ,0.0946,50.1062," $186,106.36 "
01/02/2021,"3,811.15", $500.00 , $469.05 ,0.1231,50.2292," $191,431.20 "
01/03/2021,"3,972.89", $500.00 , $500.00 ,0.1259,50.3551," $200,055.28 "
01/04/2021,"4,181.17", $500.00 , $500.00 ,0.1196,50.4747," $211,043.24 "
01/05/2021,"4,204.11", $500.00 , $500.00 ,0.1189,50.5936," $212,701.13 "
01/06/2021,"4,297.50", $500.00 , $500.00 ,0.1163,50.7100," $217,926.07 "
01/07/2021,"4,395.26", $500.00 , $500.00 ,0.1138,50.8237," $223,383.47 "
01/08/2021,"4,522.68", $500.00 , $500.00 ,0.1106,50.9343," $230,359.43 "
01/09/2021,"4,307.54", $500.00 , $500.00 ,0.1161,51.0504," $219,901.43 "
01/10/2021,"4,605.38", $500.00 , $500.00 ,0.1086,51.1589," $235,606.27 "
01/11/2021,"4,567.00", $500.00 , $500.00 ,0.1095,51.2684," $234,142.79 "
01/12/2021,"4,766.18", $500.00 , $500.00 ,0.1049,51.3733," $244,854.43 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,51.4840," $232,478.74 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,51.5983," $225,688.08 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,51.7087," $234,261.68 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,51.8297," $214,156.79 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,51.9507," $214,668.19 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,52.0828," $197,153.24 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,52.2039," $215,617.12 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,52.3303," $206,966.31 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,52.4697," $188,136.54 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,52.5989," $203,661.78 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,52.7214," $215,109.18 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,52.8516," $202,923.88 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,52.9743," $215,955.00 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,53.1002," $210,815.89 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,53.2219," $218,705.32 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,53.3418," $222,407.68 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,53.4614," $223,459.77 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,53.5738," $238,423.76 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,53.6828," $246,348.02 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,53.7937," $242,483.61 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,53.9103," $231,169.98 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,54.0295," $226,588.94 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,54.1390," $247,295.97 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,54.2438," $258,733.67 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,54.3470," $263,346.43 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,54.4451," $277,466.87 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,54.5402," $286,573.55 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,54.6395," $275,147.78 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,54.7343," $288,860.72 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,54.8258," $299,375.45 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,54.9164," $303,264.78 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,55.0049," $310,689.74 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,55.0917," $317,464.70 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,55.1793," $314,822.82 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,55.2622," $333,362.59 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,55.3472," $325,531.82 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,55.4300," $334,826.49 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,55.5140," $330,557.85 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,55.6031," $312,035.99 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,55.6928," $310,156.73 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,55.7774," $329,738.77 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,55.8580," $346,596.05 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,55.9369," $354,605.60 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,56.0143," $361,866.69 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,56.0890," $375,149.15 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,56.1621," $384,160.09 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,56.2351," $385,159.37 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,56.3082," $385,457.49 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,56.3082," $390,779.17 "
