Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,19.3844," $92,460.28 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,19.4876," $94,430.00 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,19.5857," $99,813.98 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,19.6809," $103,410.09 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,19.7801," $99,606.67 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,19.8749," $104,889.91 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,19.9665," $109,026.41 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,20.0570," $110,760.74 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,20.1455," $113,789.93 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,20.2323," $116,588.13 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,20.3199," $115,934.28 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,20.4028," $123,077.47 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,20.4878," $120,501.75 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,20.5706," $124,257.26 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,20.6546," $122,987.58 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,20.7437," $116,410.29 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,20.8334," $116,022.67 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,20.9180," $123,660.83 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,20.9986," $130,295.25 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,21.0775," $133,618.30 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,21.1549," $136,665.93 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,21.2296," $141,993.47 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,21.3027," $145,714.86 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,21.3757," $146,404.24 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,21.4488," $146,827.50 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,21.4488," $148,854.62 "
