Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,11.3885," $51,594.37 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,11.5095," $47,556.30 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,11.6305," $48,058.83 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,11.7626," $44,525.74 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,11.8836," $49,082.76 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,12.0100," $47,499.68 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,12.1495," $43,563.41 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,12.2786," $47,542.54 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,12.4012," $50,598.09 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,12.5314," $48,114.24 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,12.6540," $51,585.43 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,12.7800," $50,738.41 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,12.9016," $53,016.87 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,13.0216," $54,293.17 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,13.1412," $54,927.94 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,13.2535," $58,983.29 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,13.3625," $61,319.96 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,13.4734," $60,733.59 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,13.5900," $58,274.69 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,13.7092," $57,493.83 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,13.8187," $63,121.09 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,13.9235," $66,412.89 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,14.0267," $67,968.57 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,14.1248," $71,983.94 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,14.2200," $74,716.80 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,14.3193," $72,107.46 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,14.4140," $76,070.14 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,14.5056," $79,207.48 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,14.5961," $80,604.21 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,14.6847," $82,944.78 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,14.7714," $85,120.01 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,14.8591," $84,777.60 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,14.9419," $90,135.47 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,15.0270," $88,382.97 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,15.1097," $91,270.75 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,15.1937," $90,470.86 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,15.2828," $85,764.74 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,15.3726," $85,610.79 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,15.4572," $91,377.90 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,15.5377," $96,410.86 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,15.6166," $98,999.75 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,15.6940," $101,387.33 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,15.7688," $105,468.70 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,15.8419," $108,361.46 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,15.9149," $109,002.29 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,15.9879," $109,445.16 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,15.9879," $110,956.17 "
